profile_id,first_activity_time,signup_platform,signup_device_model,signup_country_code,acquisition_source
3449951514884392,2017-06-04 5:55:06,iOS,"iPhone9,4",AU,acquisition_source_2
4367649060361397,2017-09-22 22:34:46,Android,Xiaomi Redmi 4,US,acquisition_source_3
9852499187852554,2017-04-05 12:04:42,iOS,"iPhone6,1",MY,acquisition_source_2
4801943366348335,2017-07-23 16:47:55,Android,SWIPE ELITE,IN,acquisition_source_2
1257108261109265,2017-06-09 1:04:21,Android,samsung SM-J700M,MX,acquisition_source_2
9071931084543543,2017-01-11 1:46:49,Android,samsung SM-G920V,US,acquisition_source_3
8.36001E+15,2017-07-25 17:45:08,Android,samsung SM-G610F,IN,acquisition_source_3
9362252058356522,2017-10-15 20:04:54,iOS,"iPhone9,3",GB,acquisition_source_2
6560479003445404,2017-02-13 18:25:03,iOS,"iPhone6,2",KW,acquisition_source_2
2428585068905178,2017-10-09 20:01:48,iOS,"iPhone9,1",US,acquisition_source_2
8750841661285527,2017-04-18 16:32:21,Android,ZTE K88,US,acquisition_source_2
5316161798412514,2017-04-01 14:18:10,Desktop,S551LB (ASUSTeK COMPUTER INC.),MY,acquisition_source_2
8846879118307114,2017-10-17 9:42:03,Android,samsung SM-G925F,FR,acquisition_source_3
5.01062E+15,2017-09-05 22:47:09,Android,samsung SM-G930V,US,acquisition_source_3
8062996574948966,2017-04-27 20:25:21,iOS,"iPod7,1",US,acquisition_source_1
4851311316237563,2017-04-09 18:17:01,Android,HUAWEI HUAWEI Y625-U43,CO,acquisition_source_5
5674771217154943,2017-12-04 23:48:05,Android,samsung SM-G610Y,AR,acquisition_source_4
950947935472404,2017-01-01 21:38:29,iOS,"iPhone9,3",FR,acquisition_source_4
2628621562185832,2017-12-19 5:18:56,iOS,"iPad3,4",US,acquisition_source_2
6507181012563213,2017-01-03 4:28:33,Android,LGE LG-K330,US,acquisition_source_2
1943271713595609,2017-03-01 15:35:08,iOS,"iPhone8,2",US,acquisition_source_3
9698653539056192,2017-05-28 23:13:31,iOS,"iPhone8,2",US,acquisition_source_1
3362033252915961,2017-02-22 12:41:32,Desktop,"MacBookAir6,2",AU,acquisition_source_2
7847809195062907,2017-01-20 20:58:57,Android,samsung GT-N7100,GB,acquisition_source_2
9271923190395131,2017-06-04 0:01:03,Desktop,"Z68XP-UD3 (Gigabyte Technology Co., Ltd.)",US,acquisition_source_2
1177330989316619,2017-05-22 19:11:26,Android,Xiaomi Redmi Note 4,GB,acquisition_source_2
3643760577975773,2017-03-09 17:46:58,iOS,"iPhone4,1",US,acquisition_source_3
182445065811923,2017-06-08 11:11:27,Android,samsung SM-G570F,IN,acquisition_source_3
5577755660062977,2017-05-26 6:24:38,iOS,"iPhone5,3",US,acquisition_source_3
2720039325938013,2017-05-12 21:47:45,Android,LGE VS986,US,acquisition_source_3
2352240817317103,2017-09-08 9:52:05,iOS,"iPhone7,2",AU,acquisition_source_2
8555648102473531,2017-08-06 13:17:58,iOS,"iPhone9,3",KR,acquisition_source_2
4252296417490889,2017-11-20 2:30:11,Android,LGE VS500PP,US,acquisition_source_2
1660666687070759,2017-10-20 13:42:12,iOS,"iPhone9,4",PH,acquisition_source_2
9392397934786758,2017-02-05 17:30:50,iOS,"iPad5,2",US,acquisition_source_2
6143607238997604,2017-11-19 16:02:15,iOS,"iPhone9,3",PH,acquisition_source_3
2948168624898878,2017-11-05 19:02:42,Android,samsung SM-G930W8,CA,acquisition_source_5
2245237322822104,2017-05-10 17:05:19,iOS,"iPhone7,2",DK,acquisition_source_2
6234494229333062,2017-08-23 18:23:14,Android,HUAWEI NEM-L21,DK,acquisition_source_2
5.12812E+15,2017-12-12 17:41:47,Android,samsung SM-J120M,CO,acquisition_source_3
1083908548802144,2017-07-04 18:39:06,Android,LENOVO Lenovo A7010a48,IN,acquisition_source_2
1561969444438816,2017-07-17 14:03:02,Android,LGE Nexus 5X,GE,acquisition_source_3
7067684595219936,2017-06-04 4:15:59,Android,NVIDIA SHIELD Tablet K1,US,acquisition_source_3
6086963212139566,2017-10-31 18:29:10,iOS,"iPhone8,1",GB,acquisition_source_3
3374810301229525,2017-06-11 22:17:01,iOS,"iPad5,3",US,acquisition_source_2
2308626252851003,2017-01-13 22:59:51,Android,samsung SM-G930V,US,acquisition_source_2
6363574611381768,2017-06-07 1:42:27,Android,LGE LG-X180g,MX,acquisition_source_2
8515370552038314,2018-07-07 16:43:36,Android,samsung SM-A310F,ES,acquisition_source_5
3272783706557988,2017-01-27 1:29:19,Android,motorola MotoG3,BR,acquisition_source_4
1256273480652161,2017-01-15 5:54:09,iOS,"iPhone7,1",SG,acquisition_source_2
7432778114875078,2017-12-28 16:20:25,iOS,"iPhone6,2",GB,acquisition_source_2
375787281265447,2017-07-09 11:31:22,Android,samsung SM-J120FN,IT,acquisition_source_2
3479086977453272,2017-09-26 23:13:29,Android,samsung SM-J727T1,US,acquisition_source_3
6454408922013925,2017-06-13 8:15:01,Android,YU AO5510,IN,acquisition_source_2
1388830123980131,2018-06-16 13:45:54,Android,samsung SM-J510FN,FI,acquisition_source_4
865440685423658,2017-07-11 19:37:16,Android,samsung SM-A310F,GB,acquisition_source_2
8286341260083642,2017-04-27 2:30:09,iOS,"iPhone6,1",US,acquisition_source_2
8583435963751442,2017-06-04 16:35:20,Android,samsung SM-N910T,US,acquisition_source_3
5442679304730522,2017-02-11 2:19:04,Android,LGE LGMS428,US,acquisition_source_2
2906296953390646,2017-10-07 20:35:29,Android,samsung SM-A500M,BR,acquisition_source_3
4.1268E+15,2017-03-07 6:20:25,Android,samsung SM-G550T1,US,acquisition_source_3
4266221109900803,2020-09-17 10:48:04,Desktop,TP300LA (ASUSTeK COMPUTER INC.),NL,acquisition_source_1
4640339549088732,2017-02-11 23:04:16,Android,samsung SM-G935P,US,acquisition_source_2
8382705911764326,2017-11-07 22:24:03,Android,LGE LG-M470,CA,acquisition_source_3
1626638212790395,2017-06-26 15:06:57,iOS,"iPad2,2",ES,acquisition_source_2
8.50047E+15,2017-09-29 10:08:53,Android,samsung SM-G935F,NZ,acquisition_source_4
9847007040447069,2017-08-12 7:22:53,Android,LENOVO Lenovo A7010a48,IN,acquisition_source_2
6878937303339589,2017-02-25 17:16:16,Android,samsung SM-T580,FR,acquisition_source_2
7.72523E+15,2021-08-17 6:57:23,Android,motorola MotoE2(4G-LTE),MX,acquisition_source_5
6644963608875901,2017-12-21 7:35:49,iOS,"iPod7,1",AE,acquisition_source_3
2029366208022618,2017-02-19 9:18:03,iOS,"iPad3,5",RU,acquisition_source_2
1304270073647871,2017-09-30 2:12:49,Android,Sony D2306,CL,acquisition_source_4
4.5798E+15,2017-11-18 23:01:52,iOS,"iPhone8,4",US,acquisition_source_2
7541375200466771,2017-05-01 8:56:06,iOS,"iPad6,11",AU,acquisition_source_2
3646612369681199,2017-12-19 6:38:30,Android,LENOVO Lenovo A7020a48,IN,acquisition_source_2
3813772065618408,2017-02-26 9:19:49,Android,Sony E5306,US,acquisition_source_2
4701986034581418,2017-01-11 16:03:02,Android,motorola Moto G (4),AR,acquisition_source_2
5451252932013365,2017-02-14 12:04:48,Android,LENOVO Lenovo S850,BY,acquisition_source_5
2372039128674452,2017-10-15 15:11:43,iOS,"iPhone8,1",NO,acquisition_source_2
813718562615789,2017-04-11 19:36:08,Desktop,MS-7623 (MSI),MK,acquisition_source_2
8111650722719351,2017-10-11 11:54:47,Android,motorola MotoG3-TE,BR,acquisition_source_4
6466741075719772,2017-04-06 13:23:20,Android,Xiaomi 2014819,BR,acquisition_source_3
4928462503381473,2017-11-05 4:20:22,Android,samsung SM-T550,AU,acquisition_source_2
9199415271519744,2017-12-07 4:26:20,iOS,"iPhone9,4",MX,acquisition_source_3
1782329240625878,2017-10-21 22:25:51,iOS,"iPhone7,2",DE,acquisition_source_4
4258151812735817,2017-05-12 16:19:41,Android,YuLong Coolpad 3600I,IN,acquisition_source_2
4711686707742963,2017-07-03 15:48:13,iOS,"iPhone8,1",NO,acquisition_source_3
8218110620143901,2017-09-29 17:45:22,Android,samsung SM-G925F,DE,acquisition_source_5
1.84004E+15,2017-12-30 18:47:29,Android,LGE LG-H871,US,acquisition_source_2
6824638967813376,2017-05-05 14:00:33,Android,Acer T07,PT,acquisition_source_2
9.78176E+15,2017-04-15 0:44:28,Android,asus ASUS_X008D,MY,acquisition_source_2
3997654150693451,2017-03-02 15:09:16,Android,samsung SM-T330NU,US,acquisition_source_2
7600375176119861,2017-05-20 17:57:04,iOS,"iPhone8,1",DK,acquisition_source_2
3290371809347023,2017-08-18 21:06:46,Android,Meizu m3 note,RU,acquisition_source_2
1176805997216304,2017-12-25 9:31:43,iOS,"iPhone9,3",IT,acquisition_source_4
4398662814736186,2017-01-15 17:55:18,iOS,"iPhone7,2",BR,acquisition_source_3
7547469505784865,2017-11-06 21:56:53,Android,HUAWEI HUAWEI VNS-L21,XK,acquisition_source_2
1594575122558244,2017-03-20 20:49:30,iOS,"iPad2,5",US,acquisition_source_2
8206004107408945,2017-06-03 15:36:24,iOS,"iPhone9,2",US,acquisition_source_2
3452293982819334,2017-05-05 7:58:19,iOS,"iPad3,6",FI,acquisition_source_2
6928079792657879,2017-11-29 12:47:29,Android,HUAWEI VIE-L09,AT,acquisition_source_2
4501398803906061,2017-09-20 23:58:45,iOS,"iPhone6,2",CO,acquisition_source_4
4008306369992671,2017-08-01 18:12:43,Android,samsung SAMSUNG-SM-J320A,MX,acquisition_source_2
5847720512576893,2017-02-13 15:32:46,iOS,"iPhone6,1",NL,acquisition_source_4
9370071262701777,2018-08-04 7:26:11,Android,samsung SM-G355H,IN,acquisition_source_2
5863360928789459,2017-11-23 18:20:23,iOS,"iPhone6,2",GB,acquisition_source_3
1.19725E+15,2017-03-30 23:17:34,Android,samsung SM-G550T,US,acquisition_source_3
3252004129073283,2017-10-03 19:07:58,Android,Intex Aqua_Pro_4G,IN,acquisition_source_3
5134331150545769,2017-12-08 23:08:21,Android,LGE LGLS755,US,acquisition_source_3
8234806922203281,2017-08-05 15:45:05,iOS,"iPhone8,4",RU,acquisition_source_2
7468352297481587,2017-10-06 16:33:29,iOS,"iPhone7,2",GB,acquisition_source_1
1928990259715373,2017-03-03 9:56:38,iOS,"iPhone6,1",MY,acquisition_source_2
3060829529055705,2017-10-18 8:52:57,Android,asus ASUS_Z017DB,ID,acquisition_source_4
2034473313500503,2017-03-21 0:18:49,iOS,"iPhone7,2",US,acquisition_source_1
4162385204465733,2017-08-23 19:12:48,Android,samsung SGH-I257M,CA,acquisition_source_2
9766281472893987,2017-03-21 18:59:15,iOS,"iPhone9,1",US,acquisition_source_2
3.64476E+15,2017-08-31 11:07:05,Android,asus ASUS_T00J,IR,acquisition_source_2
1140553243478369,2017-07-13 1:07:53,Android,samsung SAMSUNG-SM-J320A,US,acquisition_source_3
2179623675749256,2017-09-13 2:59:10,iOS,"iPhone8,4",US,acquisition_source_2
1.55266E+15,2017-01-28 19:14:16,Android,samsung SM-G920V,US,acquisition_source_3
7538220381070681,2017-09-19 2:00:56,iOS,"iPhone7,2",CA,acquisition_source_3
6229036979432595,2017-09-16 8:59:42,iOS,"iPhone9,3",GB,acquisition_source_2
2511653941186554,2017-01-12 15:25:45,iOS,"iPhone7,2",US,acquisition_source_3
6935636401725143,2017-09-04 16:57:52,iOS,"iPhone7,2",IT,acquisition_source_3
326336067475149,2017-03-08 4:34:47,iOS,"iPhone8,2",US,acquisition_source_3
8328703209862414,2017-07-08 11:41:50,Android,motorola MotoG3,BR,acquisition_source_2
6.2229E+15,2017-10-25 1:35:43,Android,SAMSUNG J9���,PE,acquisition_source_4
9.95368E+15,2017-09-10 10:22:54,iOS,"iPhone6,2",IN,acquisition_source_4
1884095760507583,2017-05-19 18:05:13,Android,LENOVO Lenovo TB2-X30F,MK,acquisition_source_4
8146577421006079,2017-02-23 21:20:04,iOS,"iPhone6,1",US,acquisition_source_3
5.32176E+15,2017-11-17 19:40:30,iOS,"iPhone6,2",GB,acquisition_source_2
9840443712411477,2017-04-29 15:43:42,iOS,"iPhone9,3",US,acquisition_source_4
7724117492705392,2017-11-23 20:27:20,iOS,"iPhone9,3",TR,acquisition_source_4
1337071504161288,2017-05-09 12:12:33,Android,HUAWEI HUAWEI VNS-L22,ZA,acquisition_source_2
2871523171368928,2017-11-17 15:20:07,iOS,"iPhone8,1",US,acquisition_source_2
7109220634649331,2017-01-30 0:44:46,iOS,"iPad4,1",PH,acquisition_source_2
3751820849464683,2017-09-02 15:20:15,Android,samsung SM-G360F,FR,acquisition_source_2
8641377784100125,2017-02-06 23:41:48,Android,Sony F3213,MX,acquisition_source_2
9278043999043159,2017-06-30 10:42:21,iOS,"iPhone6,2",IN,acquisition_source_5
4713389110044044,2017-06-18 20:31:56,iOS,"iPad5,3",US,acquisition_source_2
1088069760335818,2017-09-09 3:20:16,Android,samsung SM-G930V,US,acquisition_source_3
5883070692384908,2017-05-03 4:08:20,Android,LGE LGMS210,US,acquisition_source_2
101994811064732,2017-01-31 8:59:24,iOS,"iPad3,3",GB,acquisition_source_3
6483627755254193,2017-03-25 0:17:13,Android,samsung SM-G925S,KR,acquisition_source_3
9598881102676567,2017-04-30 18:56:23,iOS,"iPhone6,1",HU,acquisition_source_2
5201834668651773,2017-08-04 16:34:47,Android,samsung SM-G920W8,CA,acquisition_source_3
5676389900900073,2017-03-18 10:32:55,iOS,"iPhone7,1",IN,acquisition_source_2
3784315941594889,2017-07-07 8:07:51,Android,samsung SM-G9350,CN,acquisition_source_2
8535016600347695,2017-11-20 21:39:39,iOS,"iPhone8,1",US,acquisition_source_2
9791175649538996,2017-11-14 16:17:02,Android,motorola XT1033,BR,acquisition_source_3
4671868087807276,2017-06-30 19:24:53,iOS,"iPhone6,1",US,acquisition_source_3
4561957699523962,2017-07-05 18:58:27,iOS,"iPhone6,2",PL,acquisition_source_3
5346634463208287,2017-09-05 19:53:46,iOS,"iPhone9,3",KZ,acquisition_source_4
8213152009383166,2017-04-03 10:45:50,Android,samsung SM-G930T,US,acquisition_source_3
6920511453324051,2017-11-16 20:07:54,iOS,"iPad5,3",IE,acquisition_source_2
2.48011E+15,2017-08-14 10:42:22,Android,Fly FS454,RU,acquisition_source_2
6.2086E+15,2017-06-10 6:30:24,iOS,"iPhone8,2",US,acquisition_source_2
1355281887770251,2017-08-21 0:04:54,Android,Huawei DUK-AL20,CL,acquisition_source_2
7.97788E+15,2017-11-14 16:22:31,Android,motorola Moto E (4) Plus,DE,acquisition_source_2
3861526885172472,2017-10-06 20:13:21,Android,samsung SM-G900F,GB,acquisition_source_2
3089423963801743,2017-08-11 11:08:14,Android,alps V11,BD,acquisition_source_2
3467466975234652,2017-12-29 12:41:36,Android,LAVA iris80,TH,acquisition_source_5
6088589182914037,2017-10-31 17:17:31,Android,HUAWEI BLN-L22,IN,acquisition_source_2
4.21541E+15,2017-03-04 2:53:10,Android,samsung SAMSUNG-SM-J120AZ,US,acquisition_source_2
3219078430094773,2017-07-15 11:34:33,Android,samsung SM-G950F,DE,acquisition_source_2
8879495070041105,2017-03-13 1:26:10,iOS,"iPhone5,3",US,acquisition_source_3
1479175343947771,2017-05-19 3:39:26,Android,samsung SM-G930P,US,acquisition_source_3
8426881996906355,2017-05-18 18:44:55,Android,HUAWEI HUAWEI Y560-L01,PL,acquisition_source_3
1955373537281,2017-12-25 0:51:58,Android,samsung SM-J530F,NO,acquisition_source_2
8406592696664294,2017-04-20 1:56:24,iOS,"iPhone6,1",US,acquisition_source_2
9682483540764245,2017-07-24 19:09:54,Android,samsung SM-A510F,TR,acquisition_source_2
5800958502110546,2017-08-21 18:23:57,iOS,"iPhone6,1",CA,acquisition_source_2
263646669340020,2018-02-22 9:05:01,iOS,"iPhone9,3",MY,acquisition_source_3
849036299809324,2017-11-06 17:06:56,Android,samsung SM-J510FN,FR,acquisition_source_3
8396453855421265,2017-05-28 20:32:55,iOS,"iPhone9,3",US,acquisition_source_1
7.12422E+15,2017-12-27 23:00:40,Android,motorola Moto E (4),US,acquisition_source_3
1983981430652096,2017-05-06 21:25:12,iOS,"iPhone8,1",US,acquisition_source_3
9257012600292956,2017-12-07 15:54:39,Android,samsung SM-G950F,RO,acquisition_source_3
2061081361280192,2017-02-04 0:52:22,Android,Oplus Oplus_M,PH,acquisition_source_2
1521250323690734,2017-10-12 6:16:37,Android,samsung SM-T350,US,acquisition_source_3
9.03973E+15,2017-10-07 1:42:22,Android,samsung SM-J700H,NP,acquisition_source_2
1340620391224575,2017-10-13 17:52:51,iOS,"iPhone9,4",ES,acquisition_source_2
9075155088280581,2017-04-18 2:33:16,iOS,"iPhone7,2",US,acquisition_source_3
3420583793264832,2017-11-17 22:47:11,Android,samsung SM-A300FU,GB,acquisition_source_3
9866869080145877,2017-01-17 2:27:53,iOS,"iPhone7,2",US,acquisition_source_3
5391557679441031,2017-07-03 8:53:44,iOS,"iPhone8,1",US,acquisition_source_3
4.15564E+15,2017-01-16 23:12:24,Android,samsung GT-I9515L,CO,acquisition_source_5
1770967563060051,2017-01-30 16:28:10,Android,kyocera KYOCERA-C6745,US,acquisition_source_2
4.53983E+15,2017-12-12 23:25:07,iOS,"iPhone8,4",US,acquisition_source_2
43301622391708,2017-10-12 23:54:51,iOS,"iPhone8,1",US,acquisition_source_2
8822499336565433,2017-05-14 17:55:46,Desktop,"MacBookPro11,4",GB,acquisition_source_2
3573129444435919,2017-12-26 2:13:02,iOS,"iPad6,11",US,acquisition_source_2
6377107497152855,2017-05-13 21:08:36,Android,samsung GT-I9060I,TR,acquisition_source_2
4308774513754865,2017-04-18 23:04:16,iOS,"iPhone8,1",US,acquisition_source_2
4908539930746241,2017-03-13 16:04:43,iOS,"iPhone8,1",IN,acquisition_source_3
4660458903998656,2020-01-10 11:00:37,iOS,"iPhone5,2",BE,acquisition_source_4
9009700487056357,2017-08-12 7:14:37,iOS,"iPhone8,1",IR,acquisition_source_2
2.9228E+15,2017-10-12 16:53:33,Android,ZTE Blade V6 Plus,MX,acquisition_source_2
2.45769E+15,2017-06-01 23:16:29,Android,samsung SM-J510MN,AR,acquisition_source_2
6977896356557388,2017-08-27 14:02:28,Android,HUAWEI VTR-L29,DE,acquisition_source_2
7135509452956291,2018-03-08 15:59:01,iOS,"iPhone5,1",CA,acquisition_source_4
286029860351312,2017-09-04 2:54:08,Android,LGE LG-K425,US,acquisition_source_2
4967707793235946,2017-12-29 7:05:46,iOS,"iPhone9,1",SA,acquisition_source_3
3785863423444224,2017-12-08 15:18:30,iOS,"iPad4,1",CZ,acquisition_source_2
4453560053989882,2017-09-02 21:42:17,Android,Sony E6653,PL,acquisition_source_2
6774143281796301,2017-04-30 13:21:33,iOS,"iPad2,5",CN,acquisition_source_3
4.84924E+15,2017-09-11 23:22:24,Android,Alco RCT6973W43,US,acquisition_source_2
6743742017222096,2017-09-03 21:56:16,iOS,"iPad2,5",AR,acquisition_source_3
6380113137460727,2017-07-31 19:38:58,iOS,"iPhone7,2",US,acquisition_source_2
7817937065393574,2017-10-02 8:40:02,iOS,"iPhone7,2",RU,acquisition_source_4
9664733624265634,2017-10-05 5:50:46,Android,samsung SM-N900,RU,acquisition_source_2
6110461083875322,2017-10-25 16:23:30,Android,motorola Moto G (5) Plus,IN,acquisition_source_2
3415234613179866,2017-07-20 21:16:06,iOS,"iPhone9,3",AT,acquisition_source_3
9005806529136196,2017-12-23 8:16:21,Android,motorola XT1706,IN,acquisition_source_3
506136456057187,2017-04-03 18:56:07,iOS,"iPhone8,1",US,acquisition_source_1
8.30991E+15,2017-06-16 6:06:18,Android,LGE LG-D321,US,acquisition_source_2
2803991432197643,2017-07-15 16:51:44,Android,Xiaomi Redmi Note 2,RU,acquisition_source_2
150220345034483,2017-08-24 5:06:05,Android,Sony C6603,NO,acquisition_source_2
1736402284071004,2017-11-04 19:03:06,iOS,"iPhone9,3",BE,acquisition_source_2
3945251531095997,2017-08-15 0:38:14,Android,samsung SM-G390W,CA,acquisition_source_3
6.672E+15,2017-03-26 21:40:20,Android,HTC HTC One A9,HR,acquisition_source_3
9757564034827247,2017-08-21 22:14:14,Android,Amazon KFFOWI,US,acquisition_source_2
6556931894039354,2017-06-10 14:17:52,Android,samsung SM-G610F,TH,acquisition_source_2
5016830271790814,2019-12-26 13:10:49,iOS,"iPad2,2",ID,acquisition_source_5
2412609923815245,2017-12-09 18:48:36,Android,samsung SM-G900V,US,acquisition_source_3
4270435101596592,2017-02-14 22:59:14,Android,samsung SM-G925T,US,acquisition_source_2
4.85578E+15,2017-08-23 10:39:44,Desktop,HP 15 Notebook PC (Hewlett-Packard),BA,acquisition_source_2
796172453019898,2017-07-05 6:51:54,Android,samsung SM-G920I,AU,acquisition_source_2
9899790652454609,2017-04-25 14:55:52,Android,Sony SGP561,US,acquisition_source_2
5801297198299035,2017-11-09 21:06:13,Android,Xiaomi Redmi Note 3,PT,acquisition_source_3
1686685183116429,2017-12-16 19:27:11,Desktop,HMD Global TA-1053,PK,acquisition_source_4
9432910964748726,2017-11-24 8:41:51,iOS,"iPad4,4",CN,acquisition_source_2
622167295144291,2017-12-16 14:37:39,Android,samsung SM-P580,MY,acquisition_source_2
8813618304970363,2018-01-15 1:23:09,Android,OnePlus ONE A2005,CA,acquisition_source_3
229964927609714,2017-07-22 18:57:38,Desktop,"MacBookPro11,1",US,acquisition_source_2
2132977435853933,2017-08-11 23:09:48,Android,samsung SM-G930P,US,acquisition_source_3
2823113200873777,2017-03-29 2:51:25,iOS,"iPhone8,1",US,acquisition_source_3
3456997603077735,2017-06-06 1:26:59,iOS,"iPhone8,1",US,acquisition_source_3
1722966979406823,2017-01-10 12:23:54,Android,motorola Moto G (4),IN,acquisition_source_2
584027388620136,2017-06-04 17:54:55,Android,samsung SM-J700T,US,acquisition_source_3
2060687344161435,2017-05-27 16:33:45,Android,samsung SM-J320P,US,acquisition_source_2
3996843109096224,2017-07-02 9:10:57,Android,Xiaomi Redmi Note 3,IN,acquisition_source_2
