profile_id,activity_date,songs_played
1061480658703335,2017-05-21,8
4680704109171442,2017-12-08,23
4421192654367788,2017-08-03,18
1702136150879363,2017-09-18,1
8208145859715702,2017-08-18,1
558872137587612,2017-07-23,1
4291977842337859,2017-05-24,1
7886234014259832,2017-05-24,10
2287284698932706,2017-11-19,20
2287284698932706,2017-10-22,15
2287284698932706,2017-10-30,15
6707794024891421,2017-11-13,7
6707794024891421,2017-10-28,5
6707794024891421,2017-11-16,10
9772910200589759,2017-09-10,1
9772910200589759,2017-09-12,2
9905635682749411,2017-12-26,17
9905635682749411,2017-12-21,1
3568584919755568,2017-08-23,2
9827180748640925,2017-10-16,1
3411678616138863,2017-09-18,6
8137072540950367,2017-06-16,8
8137072540950367,2017-06-21,13
5450918971087462,2017-01-12,1
5476425673964062,2017-10-07,35
5476425673964062,2017-10-03,21
7507008262925911,2017-06-06,58
7507008262925911,2017-06-24,32
2923110373812059,2017-07-02,27
8569066665560628,2017-06-29,14
8569066665560628,2017-02-21,36
8569066665560628,2017-07-18,31
8569066665560628,2017-02-11,27
8569066665560628,2017-03-01,32
9637231155446728,2017-12-13,16
7239427978793957,2017-04-27,1
4910373786812095,2017-04-14,1
12163993967665,2017-02-22,9
6859447028229849,2017-03-15,39
7312303905594583,2017-12-19,12
1358231453982749,2017-11-10,10
9464509482374527,2017-04-28,17
238906364288803,2017-10-21,1
5819910942937976,2017-04-16,1
8569066665560628,2017-03-14,18
4837869658302718,2017-01-15,1
3140273497528587,2017-06-25,1
4.28159E+15,2017-06-21,1
2366328212323717,2017-12-30,4
7596156648329368,2017-11-27,4
7596156648329368,2017-05-21,24
5704314326896905,2017-04-09,47
5704314326896905,2017-04-11,41
6352353341672419,2017-07-29,46
6352353341672419,2017-12-03,15
8839228885431355,2017-01-23,21
8.6905E+15,2017-10-14,1
2917126428035327,2017-05-13,2
8749367741667743,2017-10-18,4
4909059000412129,2017-05-19,23
8831748755538182,2017-11-13,21
4999092623654497,2017-11-20,1
2005284165390242,2017-09-01,13
2005284165390242,2017-09-04,1
5719604243799752,2017-01-17,1
6111696925399205,2017-02-10,1
3.38962E+15,2017-07-17,3
2967908624198032,2017-09-29,21
8782618360736158,2017-01-31,13
6501400080991858,2017-09-02,17
8322813672699185,2017-03-24,1
2511962390696913,2017-08-31,1
2.09373E+15,2017-11-13,6
3417318264539421,2017-06-28,125
3417318264539421,2017-06-26,64
8809408028636236,2017-06-17,1
8822958181266556,2017-07-31,23
9194762763907293,2017-06-27,16
2092088108699409,2017-11-19,15
3367736301594915,2017-10-04,1
8351129059145809,2017-08-18,1
8974394500556444,2017-06-12,1
483271698986713,2017-08-28,1
9849797197697278,2017-02-05,1
8466098614372182,2017-05-30,18
8466098614372182,2017-05-27,14
5376944331048266,2017-02-28,1
9189201802486516,2017-02-18,2
5298118538401827,2017-04-02,23
3281704024619578,2017-04-07,8
1216445866590188,2017-07-18,7
9163606750562132,2017-07-16,1
6607176538930348,2017-04-30,1
7806879614300091,2017-04-30,3
7806879614300091,2017-09-02,4
7806879614300091,2017-01-13,12
7806879614300091,2017-03-13,17
3646368726362952,2017-11-13,7
7911380404347833,2017-11-24,29
7911380404347833,2017-07-26,7
7911380404347833,2017-07-24,10
8109674790904245,2017-12-12,2
8219959133861291,2017-12-27,9
7379781989319125,2017-12-27,1
9.28133E+15,2017-05-17,34
6380107212462379,2017-08-03,1
9987729487297708,2017-04-12,2
6194687720470627,2017-08-22,12
4513702808734359,2017-11-09,7
4513702808734359,2017-12-06,7
4.22383E+15,2017-07-14,1
8543467181723077,2017-03-05,8
7.42409E+15,2017-08-23,19
7791414979629884,2017-11-21,12
2003976802590207,2017-02-04,30
5678008526496764,2017-08-05,12
2479727206039125,2017-10-17,12
2479727206039125,2017-11-17,21
539284109042577,2017-04-28,12
539284109042577,2017-04-26,5
539284109042577,2017-04-12,29
4936353349348947,2017-11-05,74
3344163570836427,2017-03-13,3
1758118877439624,2017-04-05,14
4487189451940823,2017-04-28,1
6641031362416711,2017-03-24,1
6805946937755927,2017-11-04,3
9077393313345339,2017-10-29,6
7461812870028594,2017-09-16,15
8676348161122524,2017-03-03,1
6431845907912754,2017-02-26,1
3571464075887897,2017-01-26,2
1319466678735749,2017-09-10,13
7666220843613899,2017-08-08,1
6835920108602875,2017-06-28,22
710494788943097,2017-05-09,37
3810786237989315,2017-07-04,28
6152184052543874,2017-12-18,41
6152184052543874,2017-12-29,7
9058946081490855,2017-11-10,1
7286471691251867,2017-08-22,5
2554431334084798,2017-09-10,1
5580368618447839,2017-12-30,6
423024753701780,2017-09-17,9
4015000502226388,2017-03-20,26
8807974229427552,2017-06-08,15
2201055760560312,2017-10-04,1
2201055760560312,2017-10-05,17
879537627433080,2017-06-16,1
8017742978694886,2017-03-08,3
3051874320881571,2017-02-04,3
8.29149E+15,2017-01-08,16
8.29149E+15,2017-01-09,12
7.46477E+15,2017-12-19,2
4016951389940937,2017-11-24,1
4239128961599964,2017-02-03,1
7611299143789766,2017-05-29,3
2.44456E+15,2017-03-30,1
9294914059452567,2017-10-16,1
3421882562466332,2017-06-16,23
548880197871414,2017-10-18,1
1200507703050247,2017-12-16,18
1329360316643223,2017-11-02,21
62448310836655,2017-10-31,9
9838507867070267,2017-06-17,1
2559758686525786,2017-07-31,61
2559758686525786,2017-12-22,41
2559758686525786,2017-12-07,10
1515695880919703,2017-12-14,12
3343932913076864,2017-12-31,74
8473132595070633,2017-02-08,1
1050604317204992,2017-05-20,6
1050604317204992,2017-05-17,20
2115251184436304,2017-11-26,26
8354093890356815,2017-04-18,1
416515266745626,2017-03-07,13
1.82981E+15,2017-08-30,1
5652459204876343,2017-01-27,5
9419438341092673,2017-06-04,1
1394157171349047,2017-12-28,42
1394157171349047,2017-12-21,32
1394157171349047,2017-12-13,5
1394157171349047,2017-12-24,27
7036452095125391,2017-02-20,26
7036452095125391,2017-03-29,21
7036452095125391,2017-08-26,37
7036452095125391,2017-03-16,42
7036452095125391,2017-03-21,19
7036452095125391,2017-05-29,53
7036452095125391,2017-07-20,71
7036452095125391,2017-12-22,60
7036452095125391,2017-03-24,54
7099582392161284,2017-05-17,70
7372032593432161,2017-05-12,1
4160453466131669,2017-03-25,6
4160453466131669,2017-06-29,16
4160453466131669,2017-03-31,23
4160453466131669,2017-06-26,27
4160453466131669,2017-08-23,24
4160453466131669,2017-03-17,17
4160453466131669,2017-08-08,91
2574577111405412,2017-03-28,1
1726400172577154,2017-05-25,12
4650585398796486,2017-02-07,44
8394519629662397,2017-11-03,88
8394519629662397,2017-11-09,3
8394519629662397,2017-10-01,24
5827962258493734,2017-09-11,1
9.06656E+15,2017-07-25,1
6494782185304813,2017-02-09,5
6844352059335433,2017-09-23,5
2962030433962099,2017-12-27,1
8197425711169282,2017-04-29,1
3648418176803799,2017-09-21,16
7363147841429355,2017-01-11,1
7648900505269689,2017-09-26,8
2876311485224231,2017-11-09,1
8394519629662397,2017-10-08,49
6198516926871849,2017-01-31,27
8.66922E+15,2017-07-15,1
4224785254589105,2017-10-27,21
4975521057798742,2017-08-16,1
931073912518541,2017-07-07,1
9967397434348268,2017-01-24,5
9739338526228897,2017-06-04,16
5524570062365588,2017-09-11,6
7891967668752466,2017-03-31,7
5846911983394165,2017-10-23,1
353529404230085,2017-10-20,11
7643484141408669,2021-12-20,1
6732555825297387,2017-02-26,41
1928257766904166,2017-09-30,1
9341458946561995,2017-02-15,54
4.43391E+15,2017-09-14,28
4.43391E+15,2017-11-21,19
4.43391E+15,2017-09-29,10
4.43391E+15,2017-07-17,19
4.43391E+15,2017-09-15,23
4.43391E+15,2017-07-18,3
4.43391E+15,2017-09-12,28
7225855966571295,2017-10-19,47
7225855966571295,2017-10-26,2
1670044388607658,2017-12-27,18
4843948692611421,2017-01-11,10
7313620963385247,2017-11-07,13
3352524516682512,2017-06-17,1
142957483736059,2017-06-27,24
9796163687750913,2017-11-01,22
7204753985823073,2017-10-17,3
969109891165163,2017-09-13,1
1232796069522782,2017-10-06,6
1232796069522782,2017-12-30,1
1232796069522782,2017-09-18,22
1232796069522782,2017-11-09,17
1232796069522782,2017-11-08,15
6261693532548567,2017-01-11,1
1488630024865288,2017-02-05,1
3367640165542477,2017-06-04,5
3367640165542477,2017-06-18,16
3367640165542477,2017-06-25,21
3941865896748211,2017-02-17,12
3912462210247136,2017-03-07,1
8753170967174179,2017-08-07,6
8753170967174179,2017-04-15,62
8753170967174179,2017-07-10,19
8753170967174179,2017-04-08,1
8753170967174179,2017-05-15,23
8753170967174179,2017-10-06,2
4.10308E+15,2017-04-11,1
2286549859349035,2017-06-14,1
5383348479971568,2017-07-13,17
5383348479971568,2017-08-18,31
8753170967174179,2017-07-24,5
1692814632569957,2017-02-15,15
1692814632569957,2017-02-13,6
4991140549938009,2017-08-29,21
4991140549938009,2017-10-08,1
4991140549938009,2017-07-30,76
557782275698295,2017-09-30,6
2830026056152686,2017-11-27,29
8908402634317337,2017-07-24,27
1339077703767066,2017-11-28,73
1339077703767066,2017-11-30,3
3687368201985562,2017-08-03,13
9325842916475152,2017-08-07,5
5917768521995759,2017-06-22,16
9186679907350456,2017-10-21,2
2.93908E+15,2017-08-21,4
9670544034986225,2017-05-16,25
9670544034986225,2017-05-13,1
4433145245377431,2017-10-22,1
7673845224502207,2017-03-19,1
3121302307907818,2017-01-11,1
3121302307907818,2017-01-12,1
1.53818E+15,2017-12-27,1
6574181073218781,2017-10-17,1
2994569615781784,2017-01-10,2
4612039436087143,2017-12-26,1
2688028606200545,2017-12-30,367
2688028606200545,2017-10-28,117
2688028606200545,2017-10-30,369
9055618847583461,2017-08-07,15
6518460127155739,2017-10-31,4
7394913929164571,2017-07-02,1
765692042293284,2017-05-19,1
287405054984934,2017-03-12,24
2917126428035327,2017-07-26,2
2005284165390242,2017-06-18,8
8782618360736158,2017-01-19,16
2511962390696913,2017-08-16,1
1.50617E+15,2017-09-26,9
7806879614300091,2017-01-11,29
8684339472265177,2017-11-04,1
4493559362529351,2017-05-14,1
2221240778881053,2017-09-28,18
2200273069834887,2017-08-07,52
1592771436091424,2017-06-14,1
3831742415178878,2017-11-23,9
8.17896E+15,2017-09-19,7
8.40291E+15,2017-12-22,1
4437217819524485,2017-08-25,1
9400535666828413,2017-03-26,6
7891967668752466,2017-04-14,10
1127602123239166,2017-04-22,14
7225855966571295,2017-09-20,23
5366342870330647,2017-05-28,32
1778769322372234,2017-04-16,22
2405749731658054,2017-04-06,1
5399298821753702,2017-06-14,1
6452498683802874,2017-06-21,1
8753170967174179,2017-05-08,23
4737782038774953,2017-07-04,28
8908402634317337,2017-12-20,6
8908402634317337,2017-07-03,16
9672220986269286,2017-03-05,27
1.53818E+15,2017-12-28,2
6339764795173415,2017-02-25,43
2765988865660726,2017-11-18,12
9359020318656405,2017-06-16,22
6359679469903422,2017-11-18,9
1.57137E+15,2017-05-29,12
1.57137E+15,2017-07-06,5
4.41624E+15,2017-10-20,3
5139366193692816,2017-02-25,8
9359020318656405,2017-09-16,4
156181399893539,2017-05-11,1
8039957388274008,2017-07-26,1
5817915786982528,2017-04-06,1
9120737224064319,2017-05-30,16
735540387840146,2017-02-02,4
3993451527333143,2017-05-21,1
5139366193692816,2017-06-20,1
5139366193692816,2017-02-03,3
5139366193692816,2017-02-13,19
6130814637651181,2017-02-19,25
8761872148306753,2017-02-20,20
8761872148306753,2017-05-12,15
3324509359124116,2017-08-18,41
3324509359124116,2017-08-12,1
9120737224064319,2017-03-25,1
5200811194079885,2017-03-08,1
5215523800023605,2017-05-10,6
9920631209213187,2017-10-30,3
521935272544845,2017-10-04,12
3460904566752639,2017-08-04,1
5139366193692816,2017-08-07,1
5139366193692816,2017-02-07,33
5139366193692816,2017-08-10,4
5868379457334399,2017-11-10,7
6101073191748011,2017-10-26,12
4.05954E+15,2017-10-03,3
7809187272162729,2017-10-28,6
9289875448060183,2017-10-14,1
1.38891E+15,2017-09-27,1
7116764391034694,2017-06-28,26
6461246307593686,2017-11-25,18
8979666239582985,2017-09-30,24
8979666239582985,2017-10-07,3
5.22334E+15,2017-08-10,42
5.22334E+15,2017-07-25,42
8612606134306065,2017-01-30,13
5250310140925143,2017-06-26,4
5367247136172088,2017-09-02,22
4638042305321372,2017-05-10,44
6645465976284912,2017-09-16,20
7899408642682324,2017-09-15,1
6403093359710955,2017-07-30,1
6745466339879255,2017-11-28,16
1474766885252119,2017-10-25,11
9.88556E+15,2017-12-10,1
3701497578353752,2017-11-22,5
3701497578353752,2017-11-18,5
3701497578353752,2017-11-16,21
4453196161571369,2017-03-19,42
4453196161571369,2017-04-18,5
1950843185412379,2017-03-09,30
8266191223329892,2017-03-16,4
8266191223329892,2017-02-28,15
1362455296975371,2017-08-18,1
5367247136172088,2017-08-17,2
1840630017073272,2017-12-25,31
4638042305321372,2017-07-31,53
4638042305321372,2017-05-05,27
6421440065575565,2017-05-15,22
9.88556E+15,2017-12-11,37
39689563839269,2017-05-13,10
5029208488840212,2017-10-25,1
5141223104489686,2017-12-20,1
1850346427353975,2017-07-07,1
7101210126997176,2017-06-20,9
7101210126997176,2017-06-19,1
5569252990006071,2017-09-04,12
3938263521864669,2017-04-18,9
3938263521864669,2017-04-26,10
3938263521864669,2017-03-31,11
2209548747967583,2017-02-10,1
413172495863089,2017-01-08,1
575938099310957,2017-05-29,1
4267435799949115,2017-12-22,1
300125405251286,2017-12-04,32
7277708412511538,2017-08-11,2
4939958250059937,2017-09-29,1
9427849198934249,2017-08-27,27
1.28044E+15,2017-12-13,1
4926352963791086,2017-01-07,1
1056099160036666,2017-05-17,22
1056099160036666,2017-06-01,20
1056099160036666,2017-05-25,29
1056099160036666,2017-05-28,27
1056099160036666,2017-05-16,47
1056099160036666,2017-05-15,1
5104368717709102,2017-10-08,1
8.75137E+15,2017-03-31,7
8.75137E+15,2017-03-24,5
2457720976146428,2017-01-13,1
2843669972988199,2017-12-09,1
9847802828719395,2017-01-10,1
6498373688597247,2017-12-06,22
6498373688597247,2017-08-06,48
6498373688597247,2017-10-23,9
6498373688597247,2017-08-27,21
6498373688597247,2017-10-02,32
6498373688597247,2017-12-05,18
6498373688597247,2017-12-31,25
6498373688597247,2017-12-15,17
6498373688597247,2017-09-24,7
8342042264987406,2017-07-10,1
3965776799272653,2017-12-31,1
6498373688597247,2017-11-13,29
6498373688597247,2017-09-07,7
8847590746139933,2017-06-28,4
8847590746139933,2017-06-21,18
8847590746139933,2017-06-18,1
3531063768841952,2017-08-11,1
1998647415458404,2017-04-21,7
5438958103298391,2017-10-11,23
9411223913619185,2017-10-21,22
87725137641823,2017-12-17,25
87725137641823,2017-01-28,51
87725137641823,2017-06-10,13
87725137641823,2017-03-03,33
8118987563579076,2017-10-08,1
4710714812085599,2017-08-26,12
9548688279379767,2017-08-05,1
9548688279379767,2017-09-27,12
9548688279379767,2017-08-28,19
8906952932602597,2017-10-19,67
8102933268538163,2017-05-12,2
8102933268538163,2017-04-17,16
7620454365538323,2017-01-27,14
1590668147464805,2017-12-31,6
9548688279379767,2017-10-01,6
4926870617364954,2017-02-10,1
3525889888611147,2017-03-27,1
1172053009606639,2017-04-13,17
1172053009606639,2017-02-05,26
1172053009606639,2017-03-08,338
8653251474166333,2017-12-15,16
8653251474166333,2017-12-03,36
8653251474166333,2017-12-17,3
4044801517290553,2017-04-29,10
4044801517290553,2017-10-06,26
6623559937874682,2017-06-25,22
2.60769E+15,2017-08-14,1
9108212834893565,2017-07-10,2
9108212834893565,2017-07-22,5
4509720635333553,2017-11-11,11
6309790489327676,2017-03-24,21
4613601347638335,2017-10-01,6
3567716950659091,2017-01-28,9
3567716950659091,2017-03-28,16
1872235485079481,2017-09-10,22
6731701259589956,2017-02-12,1
7115168362322206,2017-12-09,10
3016766550635902,2017-12-18,1
6210678883596378,2017-11-05,1
329561273752330,2017-07-01,1
4616249979809616,2017-10-03,14
1273044472035097,2017-01-12,1
2425996435248298,2017-05-06,1
2199064098555511,2017-07-30,1
1778050906950131,2017-07-11,16
1778050906950131,2017-06-27,1
1778050906950131,2017-07-09,18
6597883325469187,2017-09-30,7
1688549710713767,2017-05-27,1
1688549710713767,2017-05-28,36
6174338916219018,2017-01-17,11
6174338916219018,2017-03-23,12
6174338916219018,2017-01-08,1
9539222252566016,2017-07-06,1
4858660685437633,2017-06-06,4
2492231267399224,2017-03-10,1
3.06882E+15,2017-03-29,1
6219324775473273,2017-10-22,20
5196696231147842,2017-06-04,26
742952166789909,2017-12-06,1
5086433347732602,2017-12-17,82
5579151476069927,2017-11-19,2
7159041798593208,2017-05-05,17
7159041798593208,2017-04-30,16
5022574126599211,2017-12-24,1
8.20916E+15,2017-06-13,1
9022197778111335,2017-04-15,1
4987771176284191,2017-08-15,5
9422066962742009,2017-09-18,1
1936355238079126,2017-01-26,5
9323229218567524,2017-08-18,1
4970963434596921,2017-12-26,1
4338802174693662,2017-11-19,1
1271804150378436,2017-08-17,1
1531599592114964,2017-11-22,73
6253617689623105,2017-06-07,11
6253617689623105,2017-04-25,7
6253617689623105,2017-08-27,4
6253617689623105,2017-06-10,3
3830327881796093,2017-11-22,41
3830327881796093,2017-10-16,21
3163902305358538,2017-11-19,8
4346067851097996,2017-06-22,1
8633518785069836,2017-01-23,1
1671961873399388,2017-12-16,1
8763721577284408,2017-04-22,1
8763721577284408,2017-07-01,31
8763721577284408,2017-10-20,23
8763721577284408,2017-11-04,12
5296135145610178,2017-09-08,1
5406859223033459,2017-03-23,25
18598078007321,2017-07-11,38
4526393369424633,2017-11-17,1
1388130951844137,2017-02-07,1
333860920883018,2017-12-31,2
3003364962953879,2017-05-05,7
3003364962953879,2017-10-19,7
3003364962953879,2017-04-13,21
3003364962953879,2017-10-13,18
3003364962953879,2017-09-21,6
3003364962953879,2017-04-15,8
3003364962953879,2017-03-29,4
3003364962953879,2017-03-23,8
4575179228686045,2017-04-27,17
1255462879940356,2017-10-16,12
1255462879940356,2017-07-30,31
53257634972774,2017-04-10,15
6295813289368666,2017-03-04,2
4650613178365034,2017-01-16,1
6197797300273221,2017-04-11,1
5.62627E+15,2017-05-05,1
1049521571580423,2017-01-17,1
406713570322530,2017-02-22,1
9606276846441084,2017-09-07,47
9606276846441084,2017-09-04,29
9606276846441084,2017-09-13,31
3509366851885925,2017-04-17,5
1697324087693887,2017-01-23,4
3630893158206568,2017-02-25,7
6.58657E+15,2017-12-26,15
1770441715665036,2017-11-29,22
1770441715665036,2017-08-11,9
47039997331912,2017-06-16,1
